paper_id,paper_title,self_citation,parent_id,parent_title,date
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,True,10.1007/978-3-642-31223-6_18,Euler diagram encodings,2013
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,False,temp5688,On the cutting edge: Simplified O(n) planarity by edge addition,2013
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,True,temp5689,Identifying attachment areas on sketched symbols,2013
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,False,temp5690,Recognising sketches of Euler diagrams drawn with ellipses,2013
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,False,temp5691,How to draw a graph,2013
10.1145/2493102.2493116,Euler diagram codes: interpretation and generation,False,temp5692,Sketchset: Creating Euler diagrams using pen or mouse,2013
10.1145/2493102.2493118,Best view selection of 3D models based on unsupervised feature learning and discrimination ability,False,10.5555/2381147.2381152,Semantics-driven approach for automatic selection of best views of 3D shapes,2013
10.1145/2493102.2493118,Best view selection of 3D models based on unsupervised feature learning and discrimination ability,False,temp5694,An analysis of single-layer networks in un-supervised feature learning,2013
10.1145/2493102.2493118,Best view selection of 3D models based on unsupervised feature learning and discrimination ability,False,10.5555/998687.1007045,,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,10.5555/1349715,,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,abs/10.1142/S0218195912500112,,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,temp5698,Large-graph layout algorithms at work: An experimental study,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,10.1109/2945.841119,Graph visualization and navigation in information visualization: A survey,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,10.5555/832277.834354,The eyes have it: A taks by data type taxonomy for information visualization,2013
10.1145/2493102.2493119,Visual and interactive analysis of a large collection of open data with the relative neighborhood graph,False,temp5701,The relative neighborhood graphs in a finite planar set,2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,False,10.1145/1348246.1348248,"Image retrieval: Ideas, influences, and trends of the new age",2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,False,10.1145/1460096.1460104,The MIR Flickr retrieval evaluation,2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,False,10.1109/76.927424,Color and texture descriptors,2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,True,temp5705,Visualisation and browsing of image databases,2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,True,10.1145/2393347.2396455,Interactive exmploration of large remote image databases,2013
10.1145/2493102.2493120,Exploring mapping-based visualisations of large remote image databases,False,temp5707,,2013
10.1145/2493102.2493121,A method of hierarchical time-series data visualization,False,temp5708,Visualizing mesh dataset using radial tree Layout,2013
10.1145/2493102.2493121,A method of hierarchical time-series data visualization,False,10.5555/857190.857680,Themeriver: Visualizing theme changes over time,2013
10.1145/2493102.2493121,A method of hierarchical time-series data visualization,True,temp5710,Research on Time-series Data Visualization Method Based on Parameterized Parallel Coordinates and Color Mapping Function,2013
10.1145/2493102.2493121,A method of hierarchical time-series data visualization,False,temp5711,Visualizing Dynamic Quantitative Data in Hierarchies - TimeEdgeTrees,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,False,10.1109/TVCG.2007.70523,,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,True,10.1145/2397696.2397699,The Shape Coordinates System in Visualization Space,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,False,10.1109/TVCG.2012.272,The DeepTree Exhibit: Visualizing the Tree of Life to Facilitate Informal Learning,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,False,10.1109/TVCG.2009.179,Scattering points in parallel coordinates,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,False,temp5717,Multivariate Continuous Data-Parallel Coordinates,2013
10.1145/2493102.2493122,Air pollution data visualization based on the shape of a tree,False,temp5718,Fractal Shapes Description with Parametric L-systems and Turtle Algebra,2013
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,temp5719,State of the art in example-based texture synthesis,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/1073204.1073261,Parallel controllable texture synthesis,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/383259.383295,Image analogies,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1111/j.1467-8659.2010.01837.x,On Neighbourhood Matching for Texture-by-Numbers,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/1073204.1073263,Texture optimization for example-based synthesis,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1007/s00371-006-0078-3,Fast Example-based Surface Texture Synthesis via Discrete Optimization,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,temp5725,Texture Synthesis for Rendering Natural Scenes,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/344779.345009,Fast texture synthesis using tree-structured vector quantization,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/882262.882264,Graphcut textures: Image and video synthesis using graph cuts,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/501786.501787,Real-time texture synthesis by patch-based sampling,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/364338.364405,Synthesizing natural textures,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/2167076.2167080,,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,temp5731,Instant Texture Synthesis by Numbers,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1109/TVCG.2007.4,Constrained texture synthesis via energy minimization,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,temp5733,,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/882262.882266,,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/1015706.1015730,Feature matching and deformation for texture synthesis,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/1141911.1141921,Appearance-space texture synthesis,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1145/566654.566634,Synthesis of bidirectional texture functions on arbitrary surfaces,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,10.1109/34.9107,Hierarchical chamfer matching: A parametric edge matching algorithm,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,True,10.1007/s00371-012-0701-4,An improved image analogy method based on adaptive cuda-accelerated neighborhood matching framework,2012
10.1145/2397696.2397697,A fast texture-by-numbers synthesis method based on texture optimization,False,temp5740,Fast approximate nearest neighbors with automatic algorithm configuration,2012
10.1145/2397696.2397698,A real-time visualization framework for IDS alerts,False,10.5555/1403873,,2012
10.1145/2397696.2397698,A real-time visualization framework for IDS alerts,False,temp5742,False alarm classification model for network-based intrusion detection system,2012
10.1145/2397696.2397698,A real-time visualization framework for IDS alerts,False,10.1109/VIZSEC.2005.1532068.,"['Closing-the-loop in nvisionip: integrating discovery and search in security visualizations', ""VizSEC'05""]",2012
